#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:18:06
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n2: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   15.1178       9.4267e+20    1.91273525e-25     
   15.1178       1.0000e+21    1.83086728e-25     
   16.0372       1.0000e+16    2.79459279e-24     
   16.0372       1.0608e+16    2.79429407e-24     
   16.0372       1.1253e+16    2.79398262e-24     
   16.0372       1.1938e+16    2.79365792e-24     
   16.0372       1.2664e+16    2.79331943e-24     
   16.0372       1.3434e+16    2.79296659e-24     
   16.0372       1.4251e+16    2.79259881e-24     
   16.0372       1.5118e+16    2.79221549e-24     
   16.0372       1.6037e+16    2.79181598e-24     
   16.0372       1.7013e+16    2.79139964e-24     
   16.0372       1.8047e+16    2.79096577e-24     
   16.0372       1.9145e+16    2.79051368e-24     
   16.0372       2.0309e+16    2.79004261e-24     
   16.0372       2.1544e+16    2.78955181e-24     
   16.0372       2.2855e+16    2.78904047e-24     
   16.0372       2.4245e+16    2.78850776e-24     
   16.0372       2.5719e+16    2.78795281e-24     
   16.0372       2.7283e+16    2.78737472e-24     
   16.0372       2.8943e+16    2.78677255e-24     
   16.0372       3.0703e+16    2.78614532e-24     
   16.0372       3.2570e+16    2.78549200e-24     
   16.0372       3.4551e+16    2.78481153e-24     
   16.0372       3.6652e+16    2.78410279e-24     
   16.0372       3.8882e+16    2.78336461e-24     
   16.0372       4.1246e+16    2.78259579e-24     
   16.0372       4.3755e+16    2.78179504e-24     
   16.0372       4.6416e+16    2.78096103e-24     
   16.0372       4.9239e+16    2.78009236e-24     
   16.0372       5.2233e+16    2.77918758e-24     
   16.0372       5.5410e+16    2.77824515e-24     
   16.0372       5.8780e+16    2.77726347e-24     
   16.0372       6.2355e+16    2.77624085e-24     
   16.0372       6.6147e+16    2.77517552e-24     
   16.0372       7.0170e+16    2.77406562e-24     
   16.0372       7.4438e+16    2.77290922e-24     
   16.0372       7.8965e+16    2.77170425e-24     
   16.0372       8.3768e+16    2.77044859e-24     
   16.0372       8.8862e+16    2.76913997e-24     
   16.0372       9.4267e+16    2.76777603e-24     
   16.0372       1.0000e+17    2.76635428e-24     
   16.0372       1.0608e+17    2.76487211e-24     
   16.0372       1.1253e+17    2.76332678e-24     
   16.0372       1.1938e+17    2.76171542e-24     
   16.0372       1.2664e+17    2.76003500e-24     
   16.0372       1.3434e+17    2.75828235e-24     
   16.0372       1.4251e+17    2.75645414e-24     
   16.0372       1.5118e+17    2.75454688e-24     
   16.0372       1.6037e+17    2.75255690e-24     
   16.0372       1.7013e+17    2.75048035e-24     
   16.0372       1.8047e+17    2.74831318e-24     
   16.0372       1.9145e+17    2.74605117e-24     
   16.0372       2.0309e+17    2.74368985e-24     
   16.0372       2.1544e+17    2.74122457e-24     
   16.0372       2.2855e+17    2.73865042e-24     
   16.0372       2.4245e+17    2.73596228e-24     
   16.0372       2.5719e+17    2.73315475e-24     
   16.0372       2.7283e+17    2.73022221e-24     
   16.0372       2.8943e+17    2.72715873e-24     
   16.0372       3.0703e+17    2.72395813e-24     
   16.0372       3.2570e+17    2.72061391e-24     
   16.0372       3.4551e+17    2.71711930e-24     
   16.0372       3.6652e+17    2.71346719e-24     
   16.0372       3.8882e+17    2.70965018e-24     
   16.0372       4.1246e+17    2.70566049e-24     
   16.0372       4.3755e+17    2.70149005e-24     
   16.0372       4.6416e+17    2.69713041e-24     
   16.0372       4.9239e+17    2.69257277e-24     
   16.0372       5.2233e+17    2.68780796e-24     
   16.0372       5.5410e+17    2.68282644e-24     
   16.0372       5.8780e+17    2.67761830e-24     
   16.0372       6.2355e+17    2.67217322e-24     
   16.0372       6.6147e+17    2.66648050e-24     
   16.0372       7.0170e+17    2.66052906e-24     
   16.0372       7.4438e+17    2.65430739e-24     
   16.0372       7.8965e+17    2.64780360e-24     
   16.0372       8.3768e+17    2.64100539e-24     
   16.0372       8.8862e+17    2.63390005e-24     
   16.0372       9.4267e+17    2.62647448e-24     
   16.0372       1.0000e+18    2.61871518e-24     
   16.0372       1.0608e+18    2.61060824e-24     
   16.0372       1.1253e+18    2.60213939e-24     
   16.0372       1.1938e+18    2.59329397e-24     
   16.0372       1.2664e+18    2.58405696e-24     
   16.0372       1.3434e+18    2.57441301e-24     
   16.0372       1.4251e+18    2.56434644e-24     
   16.0372       1.5118e+18    2.55384130e-24     
   16.0372       1.6037e+18    2.54288136e-24     
   16.0372       1.7013e+18    2.53145018e-24     
   16.0372       1.8047e+18    2.51953115e-24     
   16.0372       1.9145e+18    2.50710757e-24     
   16.0372       2.0309e+18    2.49416265e-24     
   16.0372       2.1544e+18    2.48067966e-24     
   16.0372       2.2855e+18    2.46664195e-24     
   16.0372       2.4245e+18    2.45203308e-24     
   16.0372       2.5719e+18    2.43683689e-24     
   16.0372       2.7283e+18    2.42103767e-24     
   16.0372       2.8943e+18    2.40462021e-24     
   16.0372       3.0703e+18    2.38756998e-24     
   16.0372       3.2570e+18    2.36987330e-24     
   16.0372       3.4551e+18    2.35151740e-24     
   16.0372       3.6652e+18    2.33249069e-24     
   16.0372       3.8882e+18    2.31278286e-24     
   16.0372       4.1246e+18    2.29238508e-24     
   16.0372       4.3755e+18    2.27129019e-24     
   16.0372       4.6416e+18    2.24949284e-24     
   16.0372       4.9239e+18    2.22698973e-24     
   16.0372       5.2233e+18    2.20377975e-24     
   16.0372       5.5410e+18    2.17986416e-24     
   16.0372       5.8780e+18    2.15524677e-24     
   16.0372       6.2355e+18    2.12993405e-24     
   16.0372       6.6147e+18    2.10393534e-24     
   16.0372       7.0170e+18    2.07726290e-24     
   16.0372       7.4438e+18    2.04993204e-24     
   16.0372       7.8965e+18    2.02196121e-24     
   16.0372       8.3768e+18    1.99337197e-24     
   16.0372       8.8862e+18    1.96418911e-24     
   16.0372       9.4267e+18    1.93444054e-24     
   16.0372       1.0000e+19    1.90415727e-24     
   16.0372       1.0608e+19    1.87337333e-24     
   16.0372       1.1253e+19    1.84212560e-24     
   16.0372       1.1938e+19    1.81045370e-24     
   16.0372       1.2664e+19    1.77839973e-24     
   16.0372       1.3434e+19    1.74600808e-24     
   16.0372       1.4251e+19    1.71332512e-24     
   16.0372       1.5118e+19    1.68039894e-24     
   16.0372       1.6037e+19    1.64727898e-24     
   16.0372       1.7013e+19    1.61401571e-24     
   16.0372       1.8047e+19    1.58066027e-24     
   16.0372       1.9145e+19    1.54726407e-24     
   16.0372       2.0309e+19    1.51387844e-24     
   16.0372       2.1544e+19    1.48055423e-24     
   16.0372       2.2855e+19    1.44734141e-24     
   16.0372       2.4245e+19    1.41428876e-24     
   16.0372       2.5719e+19    1.38144349e-24     
   16.0372       2.7283e+19    1.34885089e-24     
   16.0372       2.8943e+19    1.31655410e-24     
   16.0372       3.0703e+19    1.28459376e-24     
   16.0372       3.2570e+19    1.25300781e-24     
   16.0372       3.4551e+19    1.22183133e-24     
   16.0372       3.6652e+19    1.19109628e-24     
   16.0372       3.8882e+19    1.16083146e-24     
   16.0372       4.1246e+19    1.13106239e-24     
   16.0372       4.3755e+19    1.10181125e-24     
   16.0372       4.6416e+19    1.07309689e-24     
   16.0372       4.9239e+19    1.04493484e-24     
   16.0372       5.2233e+19    1.01733738e-24     
   16.0372       5.5410e+19    9.90313609e-25     
   16.0372       5.8780e+19    9.63869572e-25     
   16.0372       6.2355e+19    9.38008404e-25     
   16.0372       6.6147e+19    9.12730482e-25     
   16.0372       7.0170e+19    8.88033617e-25     
   16.0372       7.4438e+19    8.63913240e-25     
   16.0372       7.8965e+19    8.40362618e-25     
   16.0372       8.3768e+19    8.17373065e-25     
   16.0372       8.8862e+19    7.94934169e-25     
   16.0372       9.4267e+19    7.73034015e-25     
   16.0372       1.0000e+20    7.51659415e-25     
   16.0372       1.0608e+20    7.30796131e-25     
   16.0372       1.1253e+20    7.10429094e-25     
   16.0372       1.1938e+20    6.90542622e-25     
   16.0372       1.2664e+20    6.71120626e-25     
   16.0372       1.3434e+20    6.52146806e-25     
   16.0372       1.4251e+20    6.33604840e-25     
   16.0372       1.5118e+20    6.15478556e-25     
   16.0372       1.6037e+20    5.97752098e-25     
   16.0372       1.7013e+20    5.80410067e-25     
   16.0372       1.8047e+20    5.63437659e-25     
   16.0372       1.9145e+20    5.46820779e-25     
   16.0372       2.0309e+20    5.30546141e-25     
   16.0372       2.1544e+20    5.14601357e-25     
   16.0372       2.2855e+20    4.98974999e-25     
   16.0372       2.4245e+20    4.83656654e-25     
   16.0372       2.5719e+20    4.68636955e-25     
   16.0372       2.7283e+20    4.53907605e-25     
   16.0372       2.8943e+20    4.39461374e-25     
   16.0372       3.0703e+20    4.25292088e-25     
   16.0372       3.2570e+20    4.11394604e-25     
   16.0372       3.4551e+20    3.97764766e-25     
   16.0372       3.6652e+20    3.84399357e-25     
   16.0372       3.8882e+20    3.71296032e-25     
   16.0372       4.1246e+20    3.58453244e-25     
   16.0372       4.3755e+20    3.45870169e-25     
   16.0372       4.6416e+20    3.33546610e-25     
   16.0372       4.9239e+20    3.21482913e-25     
   16.0372       5.2233e+20    3.09679868e-25     
   16.0372       5.5410e+20    2.98138612e-25     
   16.0372       5.8780e+20    2.86860536e-25     
   16.0372       6.2355e+20    2.75847187e-25     
   16.0372       6.6147e+20    2.65100182e-25     
   16.0372       7.0170e+20    2.54621117e-25     
   16.0372       7.4438e+20    2.44411490e-25     
   16.0372       7.8965e+20    2.34472625e-25     
   16.0372       8.3768e+20    2.24805607e-25     
   16.0372       8.8862e+20    2.15411224e-25     
   16.0372       9.4267e+20    2.06289917e-25     
   16.0372       1.0000e+21    1.97441739e-25     
   17.0125       1.0000e+16    3.01738254e-24     
   17.0125       1.0608e+16    3.01705711e-24     
   17.0125       1.1253e+16    3.01671784e-24     
   17.0125       1.1938e+16    3.01636414e-24     
   17.0125       1.2664e+16    3.01599544e-24     
   17.0125       1.3434e+16    3.01561112e-24     
   17.0125       1.4251e+16    3.01521055e-24     
   17.0125       1.5118e+16    3.01479306e-24     
   17.0125       1.6037e+16    3.01435798e-24     
   17.0125       1.7013e+16    3.01390458e-24     
   17.0125       1.8047e+16    3.01343213e-24     
   17.0125       1.9145e+16    3.01293985e-24     
   17.0125       2.0309e+16    3.01242696e-24     
   17.0125       2.1544e+16    3.01189261e-24     
   17.0125       2.2855e+16    3.01133594e-24     
   17.0125       2.4245e+16    3.01075604e-24     
   17.0125       2.5719e+16    3.01015199e-24     
   17.0125       2.7283e+16    3.00952280e-24     
   17.0125       2.8943e+16    3.00886746e-24     
   17.0125       3.0703e+16    3.00818491e-24     
   17.0125       3.2570e+16    3.00747404e-24     
   17.0125       3.4551e+16    3.00673369e-24     
   17.0125       3.6652e+16    3.00596267e-24     
   17.0125       3.8882e+16    3.00515972e-24     
   17.0125       4.1246e+16    3.00432352e-24     
   17.0125       4.3755e+16    3.00345269e-24     
   17.0125       4.6416e+16    3.00254581e-24     
   17.0125       4.9239e+16    3.00160136e-24     
   17.0125       5.2233e+16    3.00061778e-24     
   17.0125       5.5410e+16    2.99959340e-24     
   17.0125       5.8780e+16    2.99852650e-24     
   17.0125       6.2355e+16    2.99741526e-24     
   17.0125       6.6147e+16    2.99625777e-24     
   17.0125       7.0170e+16    2.99505205e-24     
   17.0125       7.4438e+16    2.99379599e-24     
   17.0125       7.8965e+16    2.99248739e-24     
   17.0125       8.3768e+16    2.99112393e-24     
   17.0125       8.8862e+16    2.98970320e-24     
   17.0125       9.4267e+16    2.98822265e-24     
   17.0125       1.0000e+17    2.98667959e-24     
   17.0125       1.0608e+17    2.98507122e-24     
   17.0125       1.1253e+17    2.98339459e-24     
   17.0125       1.1938e+17    2.98164661e-24     
   17.0125       1.2664e+17    2.97982402e-24     
   17.0125       1.3434e+17    2.97792340e-24     
   17.0125       1.4251e+17    2.97594119e-24     
   17.0125       1.5118e+17    2.97387361e-24     
   17.0125       1.6037e+17    2.97171672e-24     
   17.0125       1.7013e+17    2.96946637e-24     
   17.0125       1.8047e+17    2.96711822e-24     
   17.0125       1.9145e+17    2.96466771e-24     
   17.0125       2.0309e+17    2.96211006e-24     
   17.0125       2.1544e+17    2.95944023e-24     
   17.0125       2.2855e+17    2.95665298e-24     
   17.0125       2.4245e+17    2.95374276e-24     
   17.0125       2.5719e+17    2.95070381e-24     
   17.0125       2.7283e+17    2.94753003e-24     
   17.0125       2.8943e+17    2.94421509e-24     
   17.0125       3.0703e+17    2.94075231e-24     
   17.0125       3.2570e+17    2.93713473e-24     
   17.0125       3.4551e+17    2.93335505e-24     
   17.0125       3.6652e+17    2.92940562e-24     
   17.0125       3.8882e+17    2.92527849e-24     
   17.0125       4.1246e+17    2.92096529e-24     
   17.0125       4.3755e+17    2.91645735e-24     
   17.0125       4.6416e+17    2.91174556e-24     
   17.0125       4.9239e+17    2.90682048e-24     
   17.0125       5.2233e+17    2.90167224e-24     
   17.0125       5.5410e+17    2.89629057e-24     
   17.0125       5.8780e+17    2.89066482e-24     
   17.0125       6.2355e+17    2.88478388e-24     
   17.0125       6.6147e+17    2.87863626e-24     
   17.0125       7.0170e+17    2.87221003e-24     
   17.0125       7.4438e+17    2.86549281e-24     
   17.0125       7.8965e+17    2.85847181e-24     
   17.0125       8.3768e+17    2.85113380e-24     
   17.0125       8.8862e+17    2.84346511e-24     
   17.0125       9.4267e+17    2.83545166e-24     
   17.0125       1.0000e+18    2.82707891e-24     
   17.0125       1.0608e+18    2.81833191e-24     
   17.0125       1.1253e+18    2.80919530e-24     
   17.0125       1.1938e+18    2.79965331e-24     
   17.0125       1.2664e+18    2.78968980e-24     
   17.0125       1.3434e+18    2.77928823e-24     
   17.0125       1.4251e+18    2.76843175e-24     
   17.0125       1.5118e+18    2.75710317e-24     
   17.0125       1.6037e+18    2.74528503e-24     
   17.0125       1.7013e+18    2.73295964e-24     
   17.0125       1.8047e+18    2.72010912e-24     
   17.0125       1.9145e+18    2.70671547e-24     
   17.0125       2.0309e+18    2.69276061e-24     
   17.0125       2.1544e+18    2.67822651e-24     
   17.0125       2.2855e+18    2.66309522e-24     
   17.0125       2.4245e+18    2.64734900e-24     
   17.0125       2.5719e+18    2.63097044e-24     
   17.0125       2.7283e+18    2.61394254e-24     
   17.0125       2.8943e+18    2.59624889e-24     
   17.0125       3.0703e+18    2.57787378e-24     
   17.0125       3.2570e+18    2.55880237e-24     
   17.0125       3.4551e+18    2.53902085e-24     
   17.0125       3.6652e+18    2.51851663e-24     
   17.0125       3.8882e+18    2.49727848e-24     
   17.0125       4.1246e+18    2.47529677e-24     
