#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:17:41
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.8047        6.2355e+16    1.35196063e-25     
   1.8047        6.6147e+16    1.35148409e-25     
   1.8047        7.0170e+16    1.35099290e-25     
   1.8047        7.4438e+16    1.35048650e-25     
   1.8047        7.8965e+16    1.34996427e-25     
   1.8047        8.3768e+16    1.34942558e-25     
   1.8047        8.8862e+16    1.34886977e-25     
   1.8047        9.4267e+16    1.34829614e-25     
   1.8047        1.0000e+17    1.34770397e-25     
   1.8047        1.0608e+17    1.34709250e-25     
   1.8047        1.1253e+17    1.34646092e-25     
   1.8047        1.1938e+17    1.34580840e-25     
   1.8047        1.2664e+17    1.34513407e-25     
   1.8047        1.3434e+17    1.34443701e-25     
   1.8047        1.4251e+17    1.34371625e-25     
   1.8047        1.5118e+17    1.34297079e-25     
   1.8047        1.6037e+17    1.34219957e-25     
   1.8047        1.7013e+17    1.34140148e-25     
   1.8047        1.8047e+17    1.34057537e-25     
   1.8047        1.9145e+17    1.33972001e-25     
   1.8047        2.0309e+17    1.33883414e-25     
   1.8047        2.1544e+17    1.33791639e-25     
   1.8047        2.2855e+17    1.33696538e-25     
   1.8047        2.4245e+17    1.33597961e-25     
   1.8047        2.5719e+17    1.33495753e-25     
   1.8047        2.7283e+17    1.33389751e-25     
   1.8047        2.8943e+17    1.33279782e-25     
   1.8047        3.0703e+17    1.33165665e-25     
   1.8047        3.2570e+17    1.33047209e-25     
   1.8047        3.4551e+17    1.32924214e-25     
   1.8047        3.6652e+17    1.32796467e-25     
   1.8047        3.8882e+17    1.32663746e-25     
   1.8047        4.1246e+17    1.32525817e-25     
   1.8047        4.3755e+17    1.32382432e-25     
   1.8047        4.6416e+17    1.32233332e-25     
   1.8047        4.9239e+17    1.32078243e-25     
   1.8047        5.2233e+17    1.31916877e-25     
   1.8047        5.5410e+17    1.31748933e-25     
   1.8047        5.8780e+17    1.31574093e-25     
   1.8047        6.2355e+17    1.31392024e-25     
   1.8047        6.6147e+17    1.31202376e-25     
   1.8047        7.0170e+17    1.31004784e-25     
   1.8047        7.4438e+17    1.30798863e-25     
   1.8047        7.8965e+17    1.30584213e-25     
   1.8047        8.3768e+17    1.30360415e-25     
   1.8047        8.8862e+17    1.30127031e-25     
   1.8047        9.4267e+17    1.29883603e-25     
   1.8047        1.0000e+18    1.29629656e-25     
   1.8047        1.0608e+18    1.29364693e-25     
   1.8047        1.1253e+18    1.29088197e-25     
   1.8047        1.1938e+18    1.28799632e-25     
   1.8047        1.2664e+18    1.28498438e-25     
   1.8047        1.3434e+18    1.28184037e-25     
   1.8047        1.4251e+18    1.27855828e-25     
   1.8047        1.5118e+18    1.27513186e-25     
   1.8047        1.6037e+18    1.27155467e-25     
   1.8047        1.7013e+18    1.26782003e-25     
   1.8047        1.8047e+18    1.26392103e-25     
   1.8047        1.9145e+18    1.25985056e-25     
   1.8047        2.0309e+18    1.25560127e-25     
   1.8047        2.1544e+18    1.25116559e-25     
   1.8047        2.2855e+18    1.24653575e-25     
   1.8047        2.4245e+18    1.24170377e-25     
   1.8047        2.5719e+18    1.23666146e-25     
   1.8047        2.7283e+18    1.23140048e-25     
   1.8047        2.8943e+18    1.22591230e-25     
   1.8047        3.0703e+18    1.22018824e-25     
   1.8047        3.2570e+18    1.21421951e-25     
   1.8047        3.4551e+18    1.20799723e-25     
   1.8047        3.6652e+18    1.20151244e-25     
   1.8047        3.8882e+18    1.19475618e-25     
   1.8047        4.1246e+18    1.18771950e-25     
   1.8047        4.3755e+18    1.18039352e-25     
   1.8047        4.6416e+18    1.17276948e-25     
   1.8047        4.9239e+18    1.16483880e-25     
   1.8047        5.2233e+18    1.15659318e-25     
   1.8047        5.5410e+18    1.14802461e-25     
   1.8047        5.8780e+18    1.13912550e-25     
   1.8047        6.2355e+18    1.12988872e-25     
   1.8047        6.6147e+18    1.12030774e-25     
   1.8047        7.0170e+18    1.11037667e-25     
   1.8047        7.4438e+18    1.10009038e-25     
   1.8047        7.8965e+18    1.08944458e-25     
   1.8047        8.3768e+18    1.07843597e-25     
   1.8047        8.8862e+18    1.06706224e-25     
   1.8047        9.4267e+18    1.05532228e-25     
   1.8047        1.0000e+19    1.04321619e-25     
   1.8047        1.0608e+19    1.03074542e-25     
   1.8047        1.1253e+19    1.01791282e-25     
   1.8047        1.1938e+19    1.00472276e-25     
   1.8047        1.2664e+19    9.91181152e-26     
   1.8047        1.3434e+19    9.77295549e-26     
   1.8047        1.4251e+19    9.63075164e-26     
   1.8047        1.5118e+19    9.48530912e-26     
   1.8047        1.6037e+19    9.33675425e-26     
   1.8047        1.7013e+19    9.18523046e-26     
   1.8047        1.8047e+19    9.03089816e-26     
   1.8047        1.9145e+19    8.87393428e-26     
   1.8047        2.0309e+19    8.71453175e-26     
   1.8047        2.1544e+19    8.55289866e-26     
   1.8047        2.2855e+19    8.38925735e-26     
   1.8047        2.4245e+19    8.22384321e-26     
   1.8047        2.5719e+19    8.05690334e-26     
   1.8047        2.7283e+19    7.88869505e-26     
   1.8047        2.8943e+19    7.71948419e-26     
   1.8047        3.0703e+19    7.54954341e-26     
   1.8047        3.2570e+19    7.37915023e-26     
   1.8047        3.4551e+19    7.20858510e-26     
   1.8047        3.6652e+19    7.03812940e-26     
   1.8047        3.8882e+19    6.86806340e-26     
   1.8047        4.1246e+19    6.69866426e-26     
   1.8047        4.3755e+19    6.53020404e-26     
   1.8047        4.6416e+19    6.36294783e-26     
   1.8047        4.9239e+19    6.19715192e-26     
   1.8047        5.2233e+19    6.03306211e-26     
   1.8047        5.5410e+19    5.87091221e-26     
   1.8047        5.8780e+19    5.71092262e-26     
   1.8047        6.2355e+19    5.55329916e-26     
   1.8047        6.6147e+19    5.39823202e-26     
   1.8047        7.0170e+19    5.24589497e-26     
   1.8047        7.4438e+19    5.09644472e-26     
   1.8047        7.8965e+19    4.95002048e-26     
   1.8047        8.3768e+19    4.80674372e-26     
   1.8047        8.8862e+19    4.66671812e-26     
   1.8047        9.4267e+19    4.53002967e-26     
   1.8047        1.0000e+20    4.39674696e-26     
   1.8047        1.0608e+20    4.26692159e-26     
   1.8047        1.1253e+20    4.14058869e-26     
   1.8047        1.1938e+20    4.01776766e-26     
   1.8047        1.2664e+20    3.89846285e-26     
   1.8047        1.3434e+20    3.78266444e-26     
   1.8047        1.4251e+20    3.67034938e-26     
   1.8047        1.5118e+20    3.56148229e-26     
   1.8047        1.6037e+20    3.45601647e-26     
   1.8047        1.7013e+20    3.35389496e-26     
   1.8047        1.8047e+20    3.25505150e-26     
   1.8047        1.9145e+20    3.15941157e-26     
   1.8047        2.0309e+20    3.06689344e-26     
   1.8047        2.1544e+20    2.97740911e-26     
   1.8047        2.2855e+20    2.89086528e-26     
   1.8047        2.4245e+20    2.80716430e-26     
   1.8047        2.5719e+20    2.72620508e-26     
   1.8047        2.7283e+20    2.64788388e-26     
   1.8047        2.8943e+20    2.57209519e-26     
   1.8047        3.0703e+20    2.49873245e-26     
   1.8047        3.2570e+20    2.42768879e-26     
   1.8047        3.4551e+20    2.35885770e-26     
   1.8047        3.6652e+20    2.29213366e-26     
   1.8047        3.8882e+20    2.22741271e-26     
   1.8047        4.1246e+20    2.16459299e-26     
   1.8047        4.3755e+20    2.10357525e-26     
   1.8047        4.6416e+20    2.04426328e-26     
   1.8047        4.9239e+20    1.98656428e-26     
   1.8047        5.2233e+20    1.93038930e-26     
   1.8047        5.5410e+20    1.87565346e-26     
   1.8047        5.8780e+20    1.82227630e-26     
   1.8047        6.2355e+20    1.77018198e-26     
   1.8047        6.6147e+20    1.71929946e-26     
   1.8047        7.0170e+20    1.66956265e-26     
   1.8047        7.4438e+20    1.62091056e-26     
   1.8047        7.8965e+20    1.57328729e-26     
   1.8047        8.3768e+20    1.52664211e-26     
   1.8047        8.8862e+20    1.48092941e-26     
   1.8047        9.4267e+20    1.43610866e-26     
   1.8047        1.0000e+21    1.39214431e-26     
   1.9145        1.0000e+16    1.96455539e-25     
   1.9145        1.0608e+16    1.96423871e-25     
   1.9145        1.1253e+16    1.96391444e-25     
   1.9145        1.1938e+16    1.96358234e-25     
   1.9145        1.2664e+16    1.96324217e-25     
   1.9145        1.3434e+16    1.96289367e-25     
   1.9145        1.4251e+16    1.96253657e-25     
   1.9145        1.5118e+16    1.96217058e-25     
   1.9145        1.6037e+16    1.96179543e-25     
   1.9145        1.7013e+16    1.96141081e-25     
   1.9145        1.8047e+16    1.96101640e-25     
   1.9145        1.9145e+16    1.96061187e-25     
   1.9145        2.0309e+16    1.96019689e-25     
   1.9145        2.1544e+16    1.95977110e-25     
   1.9145        2.2855e+16    1.95933414e-25     
   1.9145        2.4245e+16    1.95888561e-25     
   1.9145        2.5719e+16    1.95842511e-25     
   1.9145        2.7283e+16    1.95795224e-25     
   1.9145        2.8943e+16    1.95746655e-25     
   1.9145        3.0703e+16    1.95696759e-25     
   1.9145        3.2570e+16    1.95645490e-25     
   1.9145        3.4551e+16    1.95592796e-25     
   1.9145        3.6652e+16    1.95538628e-25     
   1.9145        3.8882e+16    1.95482932e-25     
   1.9145        4.1246e+16    1.95425652e-25     
   1.9145        4.3755e+16    1.95366729e-25     
   1.9145        4.6416e+16    1.95306103e-25     
   1.9145        4.9239e+16    1.95243711e-25     
   1.9145        5.2233e+16    1.95179485e-25     
   1.9145        5.5410e+16    1.95113356e-25     
   1.9145        5.8780e+16    1.95045253e-25     
   1.9145        6.2355e+16    1.94975098e-25     
   1.9145        6.6147e+16    1.94902813e-25     
   1.9145        7.0170e+16    1.94828314e-25     
   1.9145        7.4438e+16    1.94751514e-25     
   1.9145        7.8965e+16    1.94672323e-25     
   1.9145        8.3768e+16    1.94590645e-25     
   1.9145        8.8862e+16    1.94506380e-25     
   1.9145        9.4267e+16    1.94419424e-25     
   1.9145        1.0000e+17    1.94329667e-25     
   1.9145        1.0608e+17    1.94236994e-25     
   1.9145        1.1253e+17    1.94141285e-25     
   1.9145        1.1938e+17    1.94042415e-25     
   1.9145        1.2664e+17    1.93940251e-25     
   1.9145        1.3434e+17    1.93834656e-25     
   1.9145        1.4251e+17    1.93725485e-25     
   1.9145        1.5118e+17    1.93612586e-25     
   1.9145        1.6037e+17    1.93495800e-25     
   1.9145        1.7013e+17    1.93374962e-25     
   1.9145        1.8047e+17    1.93249896e-25     
   1.9145        1.9145e+17    1.93120419e-25     
   1.9145        2.0309e+17    1.92986340e-25     
   1.9145        2.1544e+17    1.92847457e-25     
   1.9145        2.2855e+17    1.92703557e-25     
   1.9145        2.4245e+17    1.92554418e-25     
   1.9145        2.5719e+17    1.92399807e-25     
   1.9145        2.7283e+17    1.92239477e-25     
   1.9145        2.8943e+17    1.92073170e-25     
   1.9145        3.0703e+17    1.91900613e-25     
   1.9145        3.2570e+17    1.91721519e-25     
   1.9145        3.4551e+17    1.91535587e-25     
   1.9145        3.6652e+17    1.91342498e-25     
   1.9145        3.8882e+17    1.91141919e-25     
   1.9145        4.1246e+17    1.90933497e-25     
   1.9145        4.3755e+17    1.90716861e-25     
   1.9145        4.6416e+17    1.90491621e-25     
   1.9145        4.9239e+17    1.90257367e-25     
   1.9145        5.2233e+17    1.90013669e-25     
   1.9145        5.5410e+17    1.89760073e-25     
   1.9145        5.8780e+17    1.89496104e-25     
   1.9145        6.2355e+17    1.89221263e-25     
   1.9145        6.6147e+17    1.88935028e-25     
   1.9145        7.0170e+17    1.88636852e-25     
   1.9145        7.4438e+17    1.88326161e-25     
   1.9145        7.8965e+17    1.88002358e-25     
   1.9145        8.3768e+17    1.87664816e-25     
   1.9145        8.8862e+17    1.87312883e-25     
   1.9145        9.4267e+17    1.86945879e-25     
   1.9145        1.0000e+18    1.86563094e-25     
   1.9145        1.0608e+18    1.86163790e-25     
   1.9145        1.1253e+18    1.85747199e-25     
   1.9145        1.1938e+18    1.85312524e-25     
   1.9145        1.2664e+18    1.84858936e-25     
   1.9145        1.3434e+18    1.84385576e-25     
   1.9145        1.4251e+18    1.83891552e-25     
   1.9145        1.5118e+18    1.83375942e-25     
   1.9145        1.6037e+18    1.82837791e-25     
   1.9145        1.7013e+18    1.82276113e-25     
   1.9145        1.8047e+18    1.81689889e-25     
   1.9145        1.9145e+18    1.81078067e-25     
   1.9145        2.0309e+18    1.80439566e-25     
   1.9145        2.1544e+18    1.79773273e-25     
   1.9145        2.2855e+18    1.79078045e-25     
   1.9145        2.4245e+18    1.78352710e-25     
   1.9145        2.5719e+18    1.77596072e-25     
   1.9145        2.7283e+18    1.76806907e-25     
   1.9145        2.8943e+18    1.75983971e-25     
   1.9145        3.0703e+18    1.75126001e-25     
   1.9145        3.2570e+18    1.74231721e-25     
   1.9145        3.4551e+18    1.73299841e-25     
   1.9145        3.6652e+18    1.72329070e-25     
   1.9145        3.8882e+18    1.71318117e-25     
   1.9145        4.1246e+18    1.70265697e-25     
   1.9145        4.3755e+18    1.69170544e-25     
   1.9145        4.6416e+18    1.68031413e-25     
   1.9145        4.9239e+18    1.66847096e-25     
   1.9145        5.2233e+18    1.65616424e-25     
   1.9145        5.5410e+18    1.64338287e-25     
   1.9145        5.8780e+18    1.63011639e-25     
   1.9145        6.2355e+18    1.61635511e-25     
   1.9145        6.6147e+18    1.60209030e-25     
   1.9145        7.0170e+18    1.58731425e-25     
   1.9145        7.4438e+18    1.57202044e-25     
   1.9145        7.8965e+18    1.55620369e-25     
   1.9145        8.3768e+18    1.53986031e-25     
   1.9145        8.8862e+18    1.52298821e-25     
   1.9145        9.4267e+18    1.50558706e-25     
   1.9145        1.0000e+19    1.48765843e-25     
   1.9145        1.0608e+19    1.46920589e-25     
   1.9145        1.1253e+19    1.45023516e-25     
   1.9145        1.1938e+19    1.43075418e-25     
   1.9145        1.2664e+19    1.41077323e-25     
   1.9145        1.3434e+19    1.39030499e-25     
   1.9145        1.4251e+19    1.36936456e-25     
   1.9145        1.5118e+19    1.34796955e-25     
   1.9145        1.6037e+19    1.32614004e-25     
   1.9145        1.7013e+19    1.30389855e-25     
   1.9145        1.8047e+19    1.28127004e-25     
   1.9145        1.9145e+19    1.25828179e-25     
   1.9145        2.0309e+19    1.23496332e-25     
   1.9145        2.1544e+19    1.21134624e-25     
   1.9145        2.2855e+19    1.18746410e-25     
   1.9145        2.4245e+19    1.16335220e-25     
   1.9145        2.5719e+19    1.13904738e-25     
   1.9145        2.7283e+19    1.11458778e-25     
   1.9145        2.8943e+19    1.09001260e-25     
